Latitude,Longitude,Location,Name,Quantity,Type
41.966165,-87.653682,931 West Eastwood Avenue,The People's Music School,1,Type B
41.87643517,-87.67030655,1700 W Van Buren,Rush Medical Building,3,Type B
41.886388,-87.666718,235 North Ashland Avenue,Cobra Lounge,2,Type B
41.718621,-87.681516,9601-9629 South Western Avenue,Hearty Cafe,1,Type B
41.677795,-87.629077,239-243 West 119th Street,241 West 119th Street - Danny's Barber Shop,1,Type B
41.829846,-87.650545,974 West 35th Place,"Jimmy John's, 974 West 35th Place",1,Type B
41.890212,-87.634879,212-222 West Hubbard Street,212-222 West Hubbard Street,1,Type B
41.858596,-87.624428,1720 South Michigan Avenue,1720 S Michigan Condo Association,1,Type B
41.912573,-87.680341,1701 North Milwaukee Avenue,1701 North Milwaukee Avenue - Public Library,3,Type B
41.968625,-87.711738,3336 West Lawrence Avenue - Cilantro Taco House,3336 West Lawrence Avenue - Cilantro Taco House,1,Type B
41.968567,-87.695187,2632 W. Lawrence Ave,Harvest Time Foods,1,Corral
41.744019,-87.653806,8228-8240 South Racine Avenue,8238 South Racine Avenue - B & B's Ice Cream and Candy,1,Type B
41.93151703,-87.75419574,"5100 W.	Diversey Avenue",New Life Covenant Church,1,Type B
41.924642,-87.714265,3509 W. Fullerton,Park & Field,2,Type B
41.945109,-87.649151,3451 North Halsted Street,3453 North Halsted Street - Trickery,1,Type B
41.883056,-87.629664,55-69 West Washington Street,69 West Washington Street,2,Type B
41.911081,-87.678321,1629 North Milwaukee Avenue,1623 N. Milwaukee,1,Type B
41.916922,-87.687821,1958 North Milwaukee Avenue,"1958 N. Milwaukee, 1st Ward Office",1,Type B
41.87581372,-87.70584121,3159 W. Van Buren,Pete's Place Restaurant ( V &K),1,Type B
41.907453,-87.649509,1440 N Dayton St,"Fusion Academy, 1440 N Dayton St",2,Type B
41.947462,-87.71939,3631 W. Addison,Addison Blue Line,3,Type B
41.964625,-87.713605,3403-3411 West Wilson Avenue,Roosevelt High School,2,Plaza Rack
41.93883877,-87.75483278,5108 W. Belmont Ave,Public Library,1,Type B
41.903307,-87.670087,1644 W. Division,Target,2,Decorative
41.967586,-87.658872,4707-13 N. Broadway,"4707-13 N. Broadway, Uptown & Broadway Building.",1,Type B
41.707113,-87.613252,407-415 East 103rd Street,409 East 103rd Street - Jerk Chicken,1,Type B
41.89627407,-87.67055884,1718 W Chicago Ave,CrossFit CE,1,Type B
41.889732,-87.633014,400 North La Salle Boulevard,350 North LaSalle,3,Type B
41.889792,-87.672699,1815 W. Hubbard,1815 W. Hubbard,2,Type B
41.998328,-87.6649,1344-1346 West Devon Avenue,1340 W. Devon Ave,1,Decorative
41.910157,-87.678775,2029-2033 West North Avenue,Chop Shop,2,Type B
41.960175,-87.698434,4326 N California Ave,"Spark Montessori, 4326 N California Ave",2,Type B
41.973822,-87.889198,O'Hare International Terminal Departures,O'Hare Terminal 5,10,Type B
41.947372,-87.668756,3617 North Ashland Avenue,Urban Lift Salon,1,Type B
41.934856,-87.716223,2935 North Milwaukee Avenue,"2935 N. Milwaukee, Record Breaker",1,Type B
41.887139,-87.662919,304 N Loomis St,"Eyas Landing/Blue Bird Day School, 304 N Loomis St",2,Type B
41.94672,-87.649779,3542 North Halsted Street,3542 North Halsted Street - Diva Thai and Sushi Bar,1,Type B
41.95374288,-87.70603349,3109 W Irving Park Rd,Patino's Grill,1,Type B
41.93120532,-87.77780965,6040 W. Diversey,Carniceria Guanajuato,1,Type B
41.8670279,-87.72546438,4027 W. Greenshaw,Frazier International Magnet School,1,Type B
41.93850674,-87.76550083,5535 W Belmont Ave,Dos De Oro,1,Type B
41.898431,-87.667067,917 North Ashland Avenue,917 N. Ashland,1,Type B
41.91002,-87.733857,4300 West North Avenue,4300 West North Avenue - Library,3,Type B
41.958489,-87.75229,4253-4257 North Milwaukee Avenue,"4259 N. Milwaukee, Simon's Tacos",1,Type B
41.811169,-87.66474,4533-4537 South Ashland Avenue,Casa Catalina [Catholic Charities]-4537 S. Ashland Avenue,1,Type B
41.88184,-87.62816,7 West Madison Street,107 S. State,1,Type B
41.855745,-87.625891,1926-1934 South Wabash Avenue,Wabash and Cullerton,1,Type B
41.857605,-87.655624,1163 West 18th Street,Perez Restaurant-1163 W 18th Street,1,Type B
41.707576,-87.612942,414-418 East 103rd Street,424 East 103rd Street - Pullman Church,1,Type B
41.942298,-87.649023,3311-3319 North Halsted Street,3311 North Halsted Street - Out of the Closet,1,Type B
41.952668,-87.778721,3949-3955 North Meade Avenue,STUDIO TEATRALNE MODJESKA,1,Type B
41.972347,-87.690538,5009-5011 North Lincoln Avenue,5011 N Lincoln Ave,2,Decorative
41.94019012,-87.66909394,3216 N Lincoln Ave,The Little Gym of Chicago,1,Type B
41.909855,-87.709766,3301-3329 West North Avenue,Arcadia Liquors,2,Type B
41.909986,-87.693849,2645 West North Avenue,Boulevard Bar,1,Type B
41.989977,-87.6621,1232 W. Thorndale,Bethany Church & Chicago Friends School,3,Type B
41.897121,-87.636007,814 North Franklin Street,814 N. Franklin St.,2,Type B
41.966059,-87.759314,4720 North Milwaukee Avenue,O'Reilly's Auto Parts,1,Type B
41.891402,-87.620788,280 East Illinois Street,Fairbanks & Grand - Whole Foods,1,Type B
41.966501,-87.693423,4663 North Rockwell Street,Bloom Yoga Studio,1,Type B
41.930495,-87.710293,2664-2734 North Milwaukee Avenue,"Logan Square Fitness 2719 North Spaulding Avenue, Chicago IL 60647",2,Type B
41.903014,-87.687918,2421 W. Division,Pathways in Education,2,Type B
41.944842,-87.668422,3443-3459 North Ashland Avenue,Loyola Press,2,Type B
41.896284,-87.635849,750 North Franklin Street,Ritual Hot Yoga,1,Type B
41.880655,-87.674164,1901 West Madison Street,"United Center, 1901 W. Madison St",5,Type B
41.990819,-87.667964,1501 W. Elmdale,"Senn Park,  Immanuel Lutheran church, & Families Together Co-Op Preschool",3,Type B
41.889177,-87.632831,300 North LaSalle Boulevard,300 North LaSalle Boulevard,3,Type B
41.953109,-87.678293,3930 North Lincoln Avenue,"Bike shop, CBC",2,Type B
41.883428,-87.636506,101 North Upper Wacker Drive,101 North Wacker Drive,1,Type B
41.791367,-87.594123,1315 East 57th Street,FedEx/Kinko's 1317 E 57th St,1,Type B
41.728122,-87.648524,9130 South Vincennes Avenue,9130 South Vincennes Avenue - Rehoboth Apostolic Workshop Center,1,Type B
41.93244214,-87.65970362,1225 W Diversey,BJB Properties,1,Type B
41.933515,-87.660494,2850 North Lincoln Avenue,2847 N. Lincoln,1,Type B
41.899054,-87.687305,950 North Western Avenue,Sportsmans Club,1,Type B
41.885418,-87.622298,142 North Stetson Avenue,142 North Stetson Avenue,2,Type B
41.756874,-87.564709,7601-7611 South Phillips Avenue,7601 South Phillips Avenue - Chicago Youth Center,2,Type B
41.97992,-87.674174,1744-1754 West Balmoral Avenue,"1744 W. Balmoral, Pauline's",2,Type B
41.888818,-87.642005,555 West Kinzie Street,555 W. Kinzie Alta at K Station,1,Type B
41.857689,-87.659811,1323 West 18th Street,Alvarez Hardware-1323 W 18th Street,1,Type B
41.932212,-87.699896,2858 West Diversey Avenue,Francisco and Diversey,1,Type B
41.847997,-87.681379,2410 S. Leavitt Street,Irma C. Ruiz Elementary School-2410 S. Leavitt Street,1,Type B
41.896814,-87.630093,800 North Dearborn Street,800 North Dearborn Street - Pizano's Pizza,1,Type B
41.9384207,-87.78138956,6200 W Belmont Ave,Dunkin,1,Type B
41.7041703,-87.53554727,10512 S Ewing,ProHealth Care Center,2,Type B
41.87356289,-87.70096764,601 S. Sacramento Blvd,The Original Maxwell Street Grill,1,Type B
41.857947,-87.670674,1750 West 18th Street,Pilsen Photo Studio-1650 W. 18th Street,1,Type B
41.938396,-87.668236,3111-3121 North Ashland Avenue,Little Green Tree House,2,Type B
41.99739916,-87.76400898,5404 W. Devon Avenue,Sun Flower Early Learning,1,Type B
41.951647,-87.64931,3811 North Broadway,3815 North Broadway - Subway,1,Type B
41.897452,-87.697036,860-864 North California Avenue,860 N. California Ave,1,Type B
41.94921,-87.649734,3700 North Halsted Street - Kit Kat Club,3700 North Halsted Street - Kit Kat Club,1,Type B
41.894386,-87.634473,664-678 North Wells Street,678 North Wells Street - CVS,1,Type B
41.749896,-87.643693,7923-7925 South Halsted Street,7923 South Halsted Street - Aida Food Market,1,Type B
41.948887,-87.649162,3651 North Halsted Street,3651 North Halsted Street - Wrigleyville Vet Center,1,Type B
41.886529,-87.626744,35 West Wacker Drive,35 West Wacker Drive,1,Type B
41.947738,-87.688278,3635 N. Western Ave,3635 N. Western Ave,4,Type B
41.959349,-87.671367,1713 W Cullom Ave,1713 W Cullom Ave,4,Type B
41.957105,-87.65194,4101 North Broadway,The Shift,2,Type B
41.891305,-87.686362,515 North Western Avenue,515 N. Western Ave.,1,Type B
41.975259,-87.751768,5180 N. Elston,"Hokule'a Academy of Polynesian Arts, 5180 N. Elston",2,Type B
41.811502,-87.664656,4523 South Ashland Avenue,Panaderia La Central-4524 S. Ashland Avenue,1,Type B
41.896765,-87.62181,225 East Chicago Avenue,225 East Chicago Avenue - Lurie's Children's Hospital,3,Type B
41.822632,-87.695024,3900 South California Avenue,Police station by California & Pershing,1,Type B
41.655895,-87.598703,951 E. 132nd Place,"CYC Building, 951 E. 132nd Place",2,Type B
41.920426,-87.687163,2117 North Western Avenue,2117 North Western Avenue - Martha's Unisex Salon,1,Type B
41.81175,-87.707577,4477 South Archer Avenue,Brighton Park Neighborhood Council-4477 S. Archer Ave.,1,Type B
41.903184,-87.677293,1211 N. Damen,Colectivo Coffee,1,Type B
41.943757,-87.731494,3435 N. Milwaukee,"3435 N. Milwaukee, Bacardi Bikes",1,Type B
41.759994,-87.596901,7427-7429 South South Chicago Avenue,7427 South South Chicago Avenue - Just Christ Ministries,1,Type B
41.960262,-87.754368,4356-4358 North Milwaukee Avenue,4356-4358 North Milwaukee Avenue,1,Type B
41.879528,-87.636066,318 West Adams Street,318 W. Adams,1,Type B
41.956546,-87.654591,4101 N. Sheridan Rd,4101 N. Sheridan Rd,1,Type B
41.93152921,-87.75737734,5222 W Diversey Ave,Mr. Pollo,1,Decorative
41.952119,-87.649888,3838 North Broadway,3838 North Broadway - BJB Properties,1,Type B
41.939857,-87.676103,1902 W Belmont,1902 W Belmont,1,Type B
41.939415,-87.718072,3614 West Belmont Avenue,VAUDEZILLA Studios,1,Type B
41.93531,-87.680333,2957 North Hoyne Avenue,"Alcott College Prep, 2957 N Hoyne Ave",5,Type B
41.995587,-87.669878,6237 North Clark Street,"Helix Cafe, 6237 North Clark Street",1,Type B
41.905038,-87.668612,1265-1305 North Milwaukee Avenue,Bar Method Wicker Park,1,Type B
41.93524529,-87.77605202,3015 N. Austin Avenue,3015 N. Austin Avenue,1,Type B
41.677853,-87.623447,17 West 119th Street,17 West 119th Street - One Lord One Faith,1,Type B
41.883763,-87.648253,113-125 North Green Street,SoHo House 113 N Green St.,2,Type B
41.90301791,-87.67644395,1941 W Division St,1941 W Division St,1,Decorative
41.92224904,-87.69637899,2274 N Milwaukee,Family Dollar,2,Type B
41.876495,-87.634016,412 South Wells Street,Enso Dojo,2,Type B
41.735989,-87.672181,1946-1948 West 87th Street,1946 West 87th Street - Lovely Learning Lab,1,Type B
41.91770824,-87.69232187,2560 W Armitage Ave,Willow + Elm Wellness,1,Type B
41.871054,-87.654807,900 South Aberdeen Street,Sheridan Park,2,Type B
41.885909,-87.645124,660 West Lake Street,660-666 W Lake St,1,Corral
41.908898,-87.674776,1501 North Milwaukee Avenue,1501 North Milwaukee Avenue - Vintage by Round 2,1,Type B
41.854831,-87.668407,1659 West Cullerton Street,Caminos De Michoacan,1,Type B
41.867975,-87.638583,1101 S. Canal St,Whole Foods,2,Type B
41.892141,-87.673449,1835 West Ohio Street,Talcott Elementary School,4,Type B
41.712221,-87.667941,9956-9958 South Walden Parkway,99th St Metra station,2,Type B
41.92438495,-87.69723767,2353 N California,Pretty Cool,1,Type B
41.92798,-87.652009,2535-2537 North Lincoln Avenue,Seder Dental 2523 N Lincoln,1,Type B
41.882584,-87.656715,30 N. Racine,30 N. Racine,2,Type B
41.808311,-87.668446,1725 West 47th Street,"Bella's Funtes, 1725 W. 47th St.",2,Type B
41.953968,-87.676995,1911-1921 West Irving Park Road,"Blue Bird Day, 1921 W Irving Park Rd",2,Type B
41.879901,-87.651164,112 South Sangamon Street,Chicago,2,Type B
41.73577,-87.648133,955 West 87th Street,955 West 87th Street - Fatou African Hair Braiding,1,Type B
41.88299,-87.624986,30 North Michigan Avenue,77 East Washington Street,1,Type B
41.85178201,-87.71615427,2165 S. Millard,Offices,1,Type B
41.97111,-87.69016,4915 N. Lincoln,4915 N. Lincoln,1,Decorative
41.916278,-87.687616,1910 North Western Avenue,1910 North Western Avenue,2,Type B
41.904669,-87.668741,1266 N. Milwaukee,1266 N. Milwaukee,1,Decorative
41.846935,-87.625329,2515 S. Wabash,"Baderbrau Taproom/ Anticipated Store Front, 2515 S. Wabash",2,Type B
41.917211,-87.736136,4356 West Armitage Avenue,"4356 W. Armitage Ave, Hermosa Restaurant",1,Type B
41.888887,-87.629631,354 North Dearborn Street,354 North Dearborn Street,3,Type B
42.00224228,-87.81695134,"6709 N.	Olmsted Avenue",Soup & Scoops Edison Park,2,Type B
41.915559,-87.687694,1856 North Western Avenue,"1856 Western, Dark Matter Electric Mud",1,Type B
41.927995,-87.680679,2523-2525 North Elston Avenue,Artsupply.com on Elston,1,Type B
41.93781686,-87.68778189,3101 N Western Ave,3101 N Western Ave,2,Type B
41.887414,-87.665491,1516 W Carroll Ave,1516 W Carroll Ave,2,Type B
41.878035,-87.629672,53 West Jackson Boulevard,"Monadnock Building, 53 W Jackson Blvd",3,Type B
41.984306,-87.784347,5653 North Northwest Highway,"The Highway House, 5653 N Northwest Hwy",2,Type B
41.854827,-87.626041,2016-2024 South Wabash Avenue,2021 S Wabash Ave,1,Type B
41.93189499,-87.70492828,"3101 W. Diversey, Superkhana International/ Four Star Cyclery","3101 W. Diversey, Superkhana International/ Four Star Cyclery",4,Type B
41.898514,-87.643769,900 N. Kingsbury,900 N. Kingsbury,2,Type B
41.889656,-87.635247,225 West Hubbard Street,219 W. Hubbard,3,Type B
41.70665,-87.643422,811-817 West 103rd Street,811 West 103rd Street - Family Dollar,1,Type B
41.961389,-87.705378,3050-3052 West Montrose Avenue,Conviction Fitness,2,Type B
41.96667,-87.693724,2601 W. Leland,Bean & Bagel Bike Corral,1,Decorative
41.93848053,-87.76911603,5701 W Belmont Ave,Dollar General,1,Type B
41.976735,-87.679948,5218 North Damen Avenue,"5220 N. Damen, Chicago",1,Type B
41.854227,-87.674525,1924 West 21st Street,El Valor-1924 W 21st Street,1,Type B
41.886577,-87.676212,1939 W. Fulton St.,1939 W. Fulton St.,1,Type B
41.84445154,-87.64672136,S. Halsted St and W. 27th St,Palmisano Park,1,Type B
41.990378,-87.732289,4124 West Peterson Avenue,4124 W Peterson,2,Type B
41.946187,-87.649215,3521-3525 North Halsted Street,3523 North Halsted Street - Las Mananitas,1,Type B
41.910316,-87.662253,1556-1558 North Elston Avenue,Stanley's Fruits & Vegetables,1,Type B
41.92389576,-87.7579586,5245 W Fullerton,Paleteria Lindo Michoacan,1,Decorative
41.843636,-87.701931,3045-3101 West 26th Street,Walgreens & health center (26th Street near Whipple),2,Type B
41.846148,-87.706656,2500 South Sawyer Avenue,2500 South Sawyer Avenue - Beauty Salon,1,Type B
41.90486628,-87.63453607,1230 N Wells Street,Starbucks,1,Decorative
41.858025,-87.663413,1454 West 18th Street,Pilsen Breakfast and Grill,1,Type B
41.889773,-87.632129,415 North La Salle Boulevard,415 North LaSalle,1,Type B
41.831316,-87.623252,3434 S. Michigan Ave,"3434 S. Michigan Ave, De LaSalle HS",3,Type B
41.877819,-87.642957,601 West Jackson Boulevard,"600 W. Jackson, Meddle Dark Matter Cafe",2,Type B
42.018018,-87.665844,7464 N. Sheridan Rd,"Alden Village North - Care Facility for the Developmentally Disabled, 7464 N. Sheridan Rd",2,Type B
41.91734396,-87.69918496,2849 W Armitage,Food Smart Urban Mart,1,Type B
41.808769,-87.669669,1758 West 47th Street,La Esperanza Restaurant-1758 W. 47th Street,1,Type B
41.938534,-87.769705,5714 W Belmont Ave,5714 W Belmont Ave,1,Type B
41.800618,-87.732149,4334 W. 51st Street,4334 W. 51st Street,1,Type B
41.86542,-87.685937,1247 S. Western Ave,"Aloha Wagon, 1247 S. Western Ave",2,Type B
41.954408,-87.677318,1926 West Irving Park Road,1926 West Irving Park Road,1,Type B
41.961027,-87.68407,4350 North Leavitt Street,Tiny Lounge,2,Type B
41.92959502,-87.76623492,2700 N. Central Avenue,El Taconazo La Fiesta,1,Type B
41.927439,-87.697639,2526 North California Avenue,Temple of The Dog & Meow Lounge,1,Type B
41.879648,-87.637469,150 South Wacker Drive,Schwab Building,2,Type B
41.877997,-87.625563,55 East Jackson Boulevard,Jackson/Wabash,1,Type B
41.980385,-87.659982,5414 N. Broadway,"Andersonville Physical Therapy, 5414 N. Broadway",1,Type B
41.854774,-87.630139,2026 S. Clark St,2026 S. Clark St,2,Type B
41.85889608,-87.71935053,3732 W. 16th,MLK District Gardens,1,Type B
41.900771,-87.70178,1051 N. Sacramento,65th Infantry Regiment Veterans Housing,1,Corral
41.968228,-87.704232,3009-3019 West Lawrence Avenue,3015 West Lawrence Avenue -Reina Paleteria,2,Type B
41.895455,-87.693722,2643 W Chicago Ave,"REPS Fitness and Nutrition Center, 2643 W Chicago Ave",2,Type B
41.89752261,-87.70445123,3110 W. Grand Ave,UCAN,2,Type B
41.951031,-87.649899,3760 North Halsted,3760 North Halsted - IHOP,1,Type B
41.982886,-87.790461,6500 W Bryn Mawr Ave,6500 W Bryn Mawr Ave,14,Type B
41.903106,-87.682153,W. Division/ N. Leavitt,W. Division/ N. Leavitt,1,Type B
41.971177,-87.764075,4968 North Milwaukee Avenue,4968 N. Milwaukee Avenue,1,Type B
41.896005,-87.656649,1135-1137 West Chicago Avenue,Wilson Fitness Studios,1,Type B
41.857991,-87.629957,1735 South Clark Street,"1733 S. Clark, PNC Bank",1,Type B
41.91608,-87.668146,Cortland & Kingsbury EB,Near W. Cortland Ave. and N. Ashland Ave.,1,Type B
41.884694,-87.627568,8 East Randolph Street,8 East Randolph Street,4,Type B
41.88382,-87.63194,100-118 North Clark Street,121 North LaSalle,4,Type B
41.967504,-87.675108,4710 North Ravenswood Avenue,Urban Athlete - 4708 N Ravenswood Ave,2,Type B
41.882405,-87.640467,500 West Madison Street,Clinton and Madison at Ogilvie,2,Type B
41.890228,-87.631364,432 North Clark Street,432 w Hubbard,1,Type B
41.926507,-87.697635,2456 North California Avenue,Quiote,1,Type B
41.85813,-87.660001,1326 West 18th Street,Chicago Foto Studio-1326 W 18th Street,1,Type B
41.909777,-87.715749,3533 West North Avenue,LUCHA - 3541 W North Ave.,1,Type B
41.858025,-87.667576,1634 West 18th Street,Panaderia Nuevo Leon-1634 W. 18th Street,1,Type B
41.90205,-87.753059,5053-5059 West Division Street,Moses Butcher Shop,1,Type B
41.831509,-87.675842,3429 S. Archer Ave,"3429 S. Archer Ave, Cermak Grocery",2,Type B
41.895201,-87.721541,3805 West Chicago Avenue,3805 West Chicago Avenue,1,Type B
41.917922,-87.691254,2514-2528 West Armitage Avenue,"2520 W Armitage, Moksha",2,Type B
41.8518307,-87.69957778,2909 W. Cermack,Coffee Shop,1,Type B
41.737222,-87.552543,8701 South Exchange Avenue,8701 South Exchange Avenue - The Deli Company,1,Type B
41.867176,-87.648603,Halsted & Roosevelt Divvy Station / S. UIC Fields,Halsted & Roosevelt Divvy Station / S. UIC Fields,2,Type B
41.917953,-87.650587,853 West Armitage Avenue,Lush Cosmetics 857 W Armitage,2,Type B
41.87158315,-87.72520865,735 S. Pulaski,Double J Foods,1,Type B
41.94291,-87.649182,3335-3339 North Halsted Street,3335 North Halsted Street - Wood,1,Type B
41.964417,-87.659156,1145 W. Wilson Ave,Truman College,10,Type B
41.896511,-87.640386,750 N. Hudson Ave,"750 N. Hudson Ave, The Hudson",1,Type B
41.961659,-87.755112,4431-4441 North Milwaukee Avenue,"4431 N. Milwaukee, Ruk",1,Type B
41.944721,-87.649642,3434-3438 North Halsted Street,3434 North Halsted Street - CBD Kratom,1,Type B
